Date,Andaman and Nicobar Islands,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,Dadra and Nagar Haveli,Daman and Diu,Delhi,Goa,Gujarat,Haryana,Himachal Pradesh,Jammu and Kashmir,Jharkhand,Karnataka,Kerala,Lakshadweep,Madhya Pradesh,Maharashtra,Manipur,Meghalaya,Mizoram,Nagaland,Odisha,Puducherry,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,Uttar Pradesh,Uttarakhand,West Bengal,AMNSIL,Damodar Valley Corporation,Total
2015-03-28,,149.4,2.0,19.7,52.3,3.6,87.4,16.4,6.6,65.9,9.3,295.3,105.8,23.5,38.6,17.2,202.9,69.8,,145.1,416.6,2.0,4.3,1.2,1.4,73.7,6.6,120.3,178.0,1.4,288.7,152.9,3.0,240.1,31.5,143.5,9.4,54.6,3040.0000000000005
2015-03-29,,148.4,1.8,20.5,56.3,3.2,85.8,16.3,6.4,61.8,8.8,280.4,85.9,23.5,32.8,20.9,196.0,64.5,,138.3,395.5,2.0,4.6,1.2,2.0,74.4,6.2,89.9,166.4,1.2,278.4,147.0,3.0,235.6,31.1,143.3,9.8,56.3,2899.4999999999995
2015-03-30,,147.6,0.9,20.3,45.4,3.5,82.2,16.3,6.4,62.1,9.9,285.3,84.4,23.4,32.7,21.3,199.1,68.9,,133.1,401.7,1.9,4.7,1.1,2.0,75.3,6.6,85.0,157.8,1.3,288.4,145.4,3.6,208.4,27.7,131.1,9.9,54.9,2849.5999999999995
2015-03-31,,151.2,1.0,19.1,46.8,3.5,83.8,15.9,6.1,64.4,9.5,285.1,92.4,24.9,38.1,21.1,196.4,68.6,,139.5,411.5,2.2,4.6,1.2,1.8,74.3,6.6,89.0,163.6,2.1,293.1,145.3,3.5,223.2,31.5,116.0,10.0,56.7,2903.6
2015-04-01,,150.4,0.9,21.8,48.8,3.6,83.8,15.5,5.7,67.2,9.0,281.6,94.0,24.2,39.2,22.1,196.8,65.9,,144.3,404.3,2.2,4.4,1.1,2.0,74.2,6.7,89.7,163.2,1.9,290.3,149.0,2.1,219.4,31.3,127.9,9.5,55.8,2909.7999999999997
2015-04-02,,149.9,1.1,19.0,46.7,3.4,84.1,15.9,5.9,66.7,8.4,285.9,93.2,23.8,36.7,21.1,199.0,65.3,,144.1,410.1,2.2,4.7,0.7,1.8,73.9,6.8,90.2,162.9,1.4,289.4,151.1,2.2,226.2,30.7,130.4,9.8,56.2,2920.8999999999996
2015-04-03,,151.5,0.9,18.9,48.8,3.4,84.6,16.1,6.3,66.0,8.4,288.1,84.8,24.6,36.7,21.2,197.4,61.3,,141.7,401.2,2.4,4.5,0.8,1.7,76.5,7.1,89.9,128.2,1.4,292.2,152.2,1.7,201.8,32.0,137.4,10.3,56.1,2858.0999999999995
2015-04-04,,153.6,1.0,16.3,50.2,3.4,82.9,16.3,6.3,60.7,8.4,284.7,80.1,23.1,34.9,21.3,199.8,63.8,,141.9,400.6,2.1,4.0,1.1,1.5,76.7,6.9,86.4,121.8,1.3,278.4,152.6,1.8,207.1,27.6,133.2,10.4,55.5,2817.7000000000003
2015-04-05,,150.0,1.2,17.5,46.0,3.5,85.2,16.0,6.1,69.2,8.4,276.5,91.1,24.0,37.0,21.4,201.5,68.7,,145.7,395.1,0.9,4.2,1.0,1.4,73.7,6.6,84.3,144.8,1.1,290.4,150.5,2.3,214.4,28.3,128.3,10.6,55.4,2862.3
2015-04-05,,150.0,1.0,13.0,48.1,3.1,85.2,16.0,6.1,57.8,8.4,276.5,83.1,22.1,37.4,21.1,190.4,65.0,,145.7,395.1,0.9,3.3,0.7,1.0,76.0,6.6,80.6,138.5,0.7,280.2,145.6,1.4,209.8,29.7,121.7,10.6,54.5,2786.9
2015-04-07,,150.6,1.4,19.1,51.1,3.4,85.2,16.0,6.1,65.0,8.4,276.5,89.8,25.6,38.6,19.0,198.9,64.8,,145.7,395.1,1.1,4.6,1.0,1.6,72.3,7.0,78.9,140.5,1.3,294.8,148.1,2.8,224.1,30.4,129.0,10.6,55.6,2864.0
2015-04-08,,152.0,1.3,18.3,48.2,3.5,80.0,16.2,6.5,66.3,9.3,295.2,91.1,25.2,38.4,18.1,195.7,62.3,,148.1,421.2,1.3,4.7,1.0,1.7,75.8,7.0,80.6,151.9,1.4,295.0,146.2,2.7,227.8,31.2,120.9,11.9,57.1,2915.0999999999995
2015-04-08,,152.0,1.3,18.3,48.2,3.5,80.0,16.2,6.5,66.3,9.3,295.2,91.1,25.2,38.4,18.1,195.7,62.3,,148.1,421.2,1.3,4.7,1.0,1.7,75.8,7.0,80.6,151.9,1.4,295.0,146.2,2.7,227.8,31.2,120.9,11.9,57.1,2915.0999999999995
2015-04-09,,150.1,1.2,19.8,48.5,3.6,73.4,16.5,6.5,67.7,9.3,300.1,97.3,24.2,39.0,19.9,193.1,64.5,,149.0,421.3,1.8,4.6,1.2,2.0,73.2,7.2,86.9,155.4,1.1,294.4,147.6,3.2,222.5,29.5,130.1,11.8,56.8,2934.2999999999997
2015-04-10,,152.4,1.1,18.9,49.2,3.7,82.5,16.5,6.4,70.8,9.1,301.0,99.7,25.2,37.7,22.0,197.9,63.0,,152.5,402.4,1.5,4.6,1.2,2.0,76.9,7.3,92.9,161.3,1.0,295.5,144.6,3.2,226.3,32.1,137.2,11.6,56.6,2967.7999999999997
2015-04-11,,149.0,1.7,21.8,48.6,3.7,79.5,16.5,6.3,70.1,9.1,292.9,99.5,24.3,37.4,23.3,180.4,63.6,,134.9,384.9,1.5,4.5,1.3,1.9,76.9,7.1,93.4,145.1,1.2,296.8,133.4,3.2,219.7,33.3,139.2,9.8,57.1,2872.9
2015-04-12,,134.9,1.6,21.3,49.1,3.2,78.7,16.4,6.2,63.3,9.0,251.5,86.6,22.6,35.9,20.9,157.7,58.5,,112.8,356.9,2.0,4.6,1.2,1.9,70.7,7.3,89.5,137.7,0.9,274.4,111.9,2.9,219.0,31.8,134.9,8.9,56.3,2642.9999999999995
2015-04-13,,128.0,1.8,21.5,49.0,3.7,78.0,16.5,6.4,68.0,9.1,264.2,93.0,23.8,36.9,20.7,158.1,61.6,,117.2,372.0,2.1,4.3,1.2,1.9,75.5,6.7,92.7,143.2,1.5,258.3,110.2,3.1,215.3,33.3,140.0,8.7,57.0,2684.5
2015-04-14,,123.4,1.5,22.0,52.2,3.6,76.1,15.9,6.3,68.2,8.9,270.9,97.3,24.8,35.9,20.7,161.9,62.1,,120.1,371.6,2.1,4.5,1.2,1.8,78.4,6.2,95.0,148.9,1.3,248.3,104.4,3.0,212.5,33.6,140.6,8.8,55.6,2689.6000000000004
2015-04-15,,121.8,1.1,22.0,52.3,4.0,74.7,16.3,6.4,72.8,9.3,281.2,98.9,22.5,35.3,20.5,166.7,59.3,,125.2,383.6,2.2,4.6,1.2,1.5,81.6,6.5,100.0,153.7,1.2,251.1,112.7,3.0,230.9,32.9,138.1,10.0,54.7,2759.7999999999997
2015-04-16,,127.8,1.1,23.5,50.4,3.7,78.6,16.5,6.3,72.5,9.1,293.3,94.3,23.1,31.6,21.6,171.8,62.7,,132.2,388.7,2.3,4.7,1.2,1.3,76.6,6.9,88.6,163.0,1.3,246.5,118.0,2.9,232.6,33.6,142.5,10.0,55.5,2796.2999999999997
2015-04-17,,129.8,1.2,21.9,53.3,3.8,82.7,16.3,6.6,75.4,9.1,299.9,99.3,24.6,37.1,22.0,170.1,64.0,,140.1,391.9,2.0,4.6,1.2,2.0,77.2,6.9,91.5,166.5,1.3,255.1,121.6,3.0,232.0,33.9,138.5,10.3,57.5,2854.2000000000003
2015-04-18,,133.6,1.1,17.8,53.2,3.7,83.4,16.3,6.4,73.1,9.7,301.2,101.8,24.6,37.0,22.0,163.1,63.8,,139.7,400.6,1.8,4.0,0.8,1.9,76.9,6.9,91.0,169.3,1.4,242.0,125.6,2.4,230.1,34.1,134.5,8.8,56.3,2839.9000000000005
2015-04-19,,134.2,1.0,18.4,55.2,3.5,84.9,16.3,6.3,73.1,8.6,293.0,94.5,22.4,34.5,21.0,170.9,59.2,,145.8,401.9,1.4,3.9,0.7,1.5,74.5,6.4,93.9,169.3,0.3,239.8,127.3,2.0,233.5,32.6,131.4,8.1,62.0,2833.2999999999997
2015-04-20,,140.6,0.7,19.4,53.8,4.4,87.5,16.5,6.4,82.7,9.5,303.5,104.5,23.7,31.7,22.9,185.1,63.8,,149.5,426.5,1.5,4.7,0.9,1.8,78.9,6.8,94.9,172.1,1.3,260.7,134.6,3.0,244.3,33.1,147.7,8.6,57.9,2985.4999999999995
2015-04-21,,143.8,1.0,19.3,51.2,4.6,84.9,16.3,6.3,84.6,8.6,293.0,113.3,23.7,37.2,22.9,186.3,59.8,,145.8,401.9,1.8,4.3,0.2,1.6,79.5,6.7,104.1,180.5,1.3,270.4,136.9,3.2,258.5,35.9,144.4,8.1,58.2,3000.1
2015-04-22,,143.5,1.0,18.5,50.1,4.6,87.6,16.9,6.6,85.7,9.5,304.5,112.1,24.7,38.7,22.0,181.0,59.0,,151.1,433.6,1.5,3.6,0.6,1.6,73.2,7.4,100.4,178.3,0.8,276.2,137.5,2.4,260.1,35.9,131.0,7.3,58.3,3026.7999999999997
2015-04-23,,148.9,1.2,19.6,55.5,4.6,85.4,16.3,6.2,86.0,9.5,305.6,111.3,24.8,37.0,21.3,169.4,65.8,,147.9,430.2,0.4,4.0,0.8,1.3,69.6,6.7,113.2,180.5,1.2,278.8,130.7,2.7,258.8,35.6,120.5,8.1,53.8,3013.2
2015-04-24,,126.8,1.2,19.3,51.9,4.7,80.8,16.6,5.7,88.2,9.4,305.8,112.9,25.0,39.5,17.9,165.1,62.9,,153.0,420.5,0.9,3.0,1.1,1.8,69.8,6.8,117.8,178.4,1.5,269.7,125.3,2.2,260.1,35.7,111.1,8.2,49.0,2949.6
2015-04-25,,130.5,0.9,18.5,37.5,4.6,74.8,16.8,6.5,85.3,9.4,305.0,113.8,24.8,37.5,16.9,163.6,60.3,,149.8,422.0,1.6,4.2,1.2,1.9,63.9,6.7,116.1,178.5,1.8,235.4,125.4,2.8,232.7,35.5,102.1,8.7,53.3,2850.2999999999997
2015-04-26,,130.9,1.0,20.4,46.6,4.0,61.9,16.6,5.8,75.5,8.6,292.4,110.3,23.2,36.9,19.8,158.1,55.1,,148.3,407.0,1.8,4.6,1.2,2.0,64.9,6.6,107.1,178.6,1.5,236.8,121.9,2.6,232.5,33.5,112.2,8.8,54.3,2793.2999999999997
2015-04-27,,124.2,1.3,20.5,52.6,4.6,70.6,16.8,6.2,84.1,8.6,301.1,108.8,23.8,29.6,18.8,174.8,59.9,,149.5,424.7,2.1,3.9,1.1,1.8,67.2,6.9,109.5,179.6,1.3,254.6,124.1,3.2,249.3,35.7,117.3,9.4,53.1,2900.6
2015-04-28,,142.5,1.3,21.7,46.9,4.8,77.0,16.6,6.5,86.0,10.6,300.6,113.9,24.7,37.3,16.3,178.3,60.0,,144.5,427.9,2.0,4.1,1.1,2.0,58.5,7.1,113.9,190.7,1.0,260.0,131.7,3.3,234.7,33.3,109.9,9.9,53.6,2934.2
2015-04-29,,137.4,1.0,19.5,48.1,4.7,77.0,16.8,6.0,88.9,10.9,303.6,115.4,26.1,37.5,17.2,176.2,64.7,,153.3,432.8,2.0,4.8,1.2,2.0,58.0,7.1,118.8,185.2,1.0,274.4,134.0,3.1,245.9,36.0,113.0,10.1,53.4,2987.1
2015-04-30,,139.8,1.3,19.6,54.5,4.8,80.2,16.5,6.5,91.5,9.7,303.4,116.3,25.0,34.4,18.2,167.9,62.5,,153.9,429.9,2.1,4.7,1.2,1.7,66.9,6.9,105.0,177.9,1.1,276.7,131.9,3.1,249.2,36.0,128.0,9.4,54.9,2992.599999999999
2015-05-01,,138.8,1.2,20.8,55.6,4.6,80.2,15.3,4.9,88.2,8.3,301.4,117.7,24.4,40.5,18.7,161.1,61.0,,153.0,383.2,1.3,4.8,1.2,2.1,72.5,7.0,112.0,184.7,1.0,259.6,123.9,2.8,243.4,21.2,126.0,8.2,51.5,2902.1
2015-05-03,,135.4,1.2,19.8,56.6,4.0,76.8,16.2,6.2,81.9,9.4,287.0,111.7,22.4,38.3,18.1,155.5,61.1,,154.1,416.3,1.7,4.1,1.2,2.1,70.4,7.6,117.5,183.7,1.1,258.6,121.6,3.0,248.0,32.4,122.3,7.9,55.6,2910.7999999999993
2015-05-04,,142.1,1.2,19.3,55.3,4.7,76.1,16.4,6.4,86.1,9.4,299.4,124.3,23.4,36.6,18.9,170.6,62.1,,150.8,418.7,1.7,4.1,1.1,1.9,73.9,7.3,124.1,185.0,1.1,271.4,124.4,2.9,263.4,33.7,124.1,8.0,56.6,3006.5
2015-05-05,,142.9,1.1,19.0,55.3,4.9,79.9,16.1,6.4,92.5,9.1,298.7,124.9,24.6,35.7,20.0,172.8,62.3,,152.4,406.3,1.8,4.7,1.1,2.3,70.8,7.2,126.6,186.1,1.4,279.9,119.0,3.2,260.7,34.5,141.9,7.9,57.3,3031.2999999999997
2015-05-06,,144.4,1.0,21.9,59.1,5.2,79.6,16.3,6.2,95.2,7.5,296.6,134.6,25.1,36.8,20.7,170.6,64.4,,154.8,417.7,2.3,3.9,1.1,1.8,67.7,7.3,129.6,182.8,1.4,282.2,122.3,2.3,269.9,36.2,145.8,8.5,57.0,3079.8
2015-05-07,,142.9,1.2,20.1,60.8,5.4,79.6,16.2,6.5,97.4,9.4,300.1,133.2,25.3,36.4,21.7,174.7,64.2,,154.5,430.4,2.2,3.8,1.1,1.7,70.7,6.6,125.8,184.1,1.2,286.6,125.8,2.8,270.1,36.9,149.2,6.6,58.0,3113.2
2015-05-08,,147.6,1.2,20.5,58.7,5.6,80.4,16.4,6.6,102.1,9.6,299.3,141.4,25.6,35.7,21.4,179.3,63.2,,156.5,421.8,2.1,3.4,1.1,1.8,73.0,7.2,138.1,192.6,1.3,283.1,128.6,2.5,280.0,37.1,145.4,8.9,58.0,3157.1000000000004
2015-05-09,,145.3,1.1,22.9,60.4,5.4,80.4,16.4,6.6,98.5,9.6,299.3,149.9,25.8,35.0,21.2,172.1,62.2,,156.5,421.8,1.9,4.4,1.2,2.1,72.1,7.3,152.4,196.7,1.3,281.6,126.4,2.8,280.7,39.0,140.4,8.9,59.2,3168.8
2015-05-09,,145.3,1.1,22.9,60.4,5.4,80.4,16.4,6.6,98.5,9.6,299.3,149.9,25.8,35.0,21.2,172.1,62.2,,156.5,421.8,1.9,4.4,1.2,2.1,72.1,7.3,152.4,196.7,1.3,281.6,126.4,2.8,280.7,39.0,140.4,8.9,59.2,3168.8
2015-05-10,,145.4,1.2,24.0,60.0,5.1,78.9,15.9,6.2,97.1,8.3,283.8,136.9,23.9,37.4,21.5,164.1,57.0,,150.5,397.1,2.3,4.1,1.2,1.9,68.4,6.8,150.5,192.7,1.5,264.1,122.4,3.0,283.4,37.0,142.6,8.4,58.8,3063.3999999999996
2015-05-11,,146.8,1.1,24.8,51.1,5.6,78.0,15.1,6.1,102.3,9.0,293.8,127.4,25.5,34.8,21.6,174.6,57.2,,154.4,425.6,2.1,5.1,1.2,1.9,72.0,6.9,133.0,185.5,2.0,264.8,126.3,3.0,284.0,36.3,155.3,8.5,60.0,3102.7
2015-05-12,,149.5,1.3,22.7,48.1,5.2,78.1,16.0,6.5,102.4,8.9,297.6,134.1,24.3,30.5,20.9,170.2,58.7,,157.9,423.4,1.9,4.2,1.2,1.9,67.2,7.0,133.7,178.8,1.0,262.5,126.5,3.0,272.3,35.0,143.4,9.0,62.2,3067.1
2015-05-13,,149.5,1.4,22.5,53.0,5.0,74.0,16.2,6.5,94.3,9.0,288.7,126.1,25.2,35.5,19.6,164.6,57.4,,151.2,420.5,1.9,4.2,1.2,1.9,71.2,6.5,133.1,177.9,1.2,245.2,121.8,2.9,258.5,32.5,146.4,8.6,56.5,2991.7
2015-05-14,,148.1,1.5,23.2,55.8,4.8,73.0,16.2,6.5,89.0,8.8,292.4,121.7,25.2,35.2,22.3,163.8,61.1,,150.7,399.4,2.3,4.6,1.2,2.0,70.6,6.0,126.2,185.5,1.2,246.2,125.9,3.2,256.5,34.5,146.0,9.3,58.5,2978.4
2015-05-15,,143.7,1.2,21.3,59.7,4.8,78.2,15.9,6.3,90.3,9.3,295.4,125.5,24.6,36.9,20.2,166.2,63.8,,152.8,405.4,2.1,4.2,1.2,2.0,70.3,6.4,118.6,185.4,1.2,246.3,123.5,2.9,265.8,37.5,148.0,8.9,59.6,3005.3999999999996
2015-05-16,,137.6,1.2,23.0,57.8,4.7,72.6,15.8,6.5,88.6,9.2,296.2,123.8,25.7,37.4,20.5,150.5,61.3,,153.1,415.4,2.1,4.6,1.2,2.0,67.0,6.2,128.1,186.8,0.9,236.0,116.8,3.0,254.0,37.9,137.6,9.1,59.8,2953.9999999999995
2015-05-17,,131.0,1.0,22.2,56.1,4.6,73.3,15.5,6.3,87.8,7.9,286.2,122.3,24.6,34.3,18.9,137.4,54.4,,152.3,407.7,2.2,4.1,1.2,1.8,62.9,5.6,133.6,190.0,1.0,216.0,114.6,2.8,271.5,37.5,132.5,9.2,60.0,2890.2999999999997
2015-05-18,,137.3,1.3,22.2,57.3,5.6,76.4,15.8,6.4,101.9,9.1,297.9,133.9,25.6,29.2,21.2,145.4,60.0,,153.3,425.9,2.1,4.3,1.2,2.1,70.5,6.0,139.2,193.5,1.3,224.2,123.1,2.9,266.3,38.9,139.6,7.6,60.8,3009.3
2015-05-19,,147.3,1.2,23.9,59.3,5.7,78.8,16.0,6.6,100.0,9.4,299.0,120.9,26.0,37.1,22.2,147.0,60.5,,149.8,429.8,1.9,5.7,1.3,1.9,71.3,6.3,147.2,175.2,1.3,243.6,127.0,3.4,268.4,39.7,146.0,7.5,61.3,3049.5
2015-05-20,,144.5,1.1,25.4,56.0,5.7,77.8,16.0,6.5,95.8,9.5,299.7,124.6,26.7,36.5,22.9,155.0,63.3,,139.4,436.4,2.0,4.1,1.3,1.8,76.1,6.6,143.5,164.3,1.1,257.1,131.4,3.6,245.0,39.2,152.4,8.2,63.8,3044.3
2015-05-21,,148.3,1.3,26.3,57.4,5.8,78.1,16.4,6.3,102.4,9.6,302.1,136.2,26.0,36.7,22.3,163.8,66.0,,154.0,431.0,1.7,4.5,1.2,1.8,72.9,7.0,152.2,181.0,1.1,271.7,131.2,3.8,275.6,38.2,157.4,9.0,62.5,3162.8
2015-05-22,,157.2,1.2,23.5,58.3,5.8,78.2,16.1,6.5,104.5,9.5,301.3,140.7,25.3,38.1,23.0,173.2,67.9,,154.9,426.3,1.9,4.2,1.2,1.8,73.7,7.2,152.2,180.5,1.2,277.0,133.3,3.4,283.9,38.1,158.3,9.3,62.5,3201.2000000000003
2015-05-23,,152.7,1.1,18.6,61.9,5.6,77.3,12.5,6.4,102.5,9.4,294.4,139.5,26.1,36.1,22.6,172.1,67.2,,154.2,426.0,1.6,3.5,1.2,1.9,74.4,7.2,155.0,189.5,1.3,281.2,130.1,3.1,283.2,37.7,152.9,9.6,61.8,3181.3999999999996
2015-05-24,,149.6,1.2,19.2,60.0,5.2,77.5,15.3,6.2,100.4,8.4,283.0,134.1,23.7,37.6,21.6,164.4,62.0,,148.0,411.1,1.7,3.2,0.9,1.9,82.4,6.8,146.9,190.4,1.0,268.8,125.8,2.7,275.8,36.6,142.5,9.7,62.0,3087.6
2015-05-25,,151.2,1.1,18.4,61.3,6.2,77.5,15.3,6.2,108.4,8.4,283.0,141.8,25.9,36.9,23.4,181.5,64.8,,148.0,411.1,1.9,5.1,1.0,1.9,83.8,6.7,154.9,192.6,1.3,279.7,130.8,3.3,293.8,39.4,140.0,9.7,59.9,3176.2
2015-05-26,,153.6,1.1,19.9,55.4,6.2,76.9,16.1,6.6,110.3,9.5,297.1,145.8,26.0,33.8,21.7,190.5,68.3,,155.3,436.6,2.0,4.8,1.1,1.5,80.3,7.1,153.5,198.1,3.3,290.3,134.0,3.3,291.8,40.1,137.8,8.2,58.8,3246.7000000000003
2015-05-27,,147.5,1.1,21.9,54.9,6.2,79.8,16.0,6.6,107.4,9.7,300.0,144.1,26.4,38.7,20.1,185.0,68.8,,164.4,439.6,1.9,4.0,1.1,1.8,80.9,6.1,153.0,198.3,1.5,278.0,134.3,2.9,291.4,39.3,147.1,7.7,63.0,3250.5000000000005
2015-05-28,,143.3,1.1,21.9,57.0,6.0,79.4,16.0,6.6,107.7,9.7,301.0,139.6,26.0,38.6,21.8,162.7,64.7,,157.6,438.2,1.8,3.9,1.1,1.8,80.8,5.9,153.6,180.9,1.2,258.8,135.2,3.3,292.6,41.3,153.7,7.9,62.8,3185.5000000000005
2015-05-29,,149.2,1.2,20.1,58.8,6.0,81.0,16.1,5.8,110.1,9.7,300.4,147.3,26.1,38.5,22.7,162.0,66.6,,159.6,426.4,2.1,3.9,1.2,1.9,81.6,6.6,157.4,201.2,1.2,264.7,133.5,3.2,297.5,40.9,155.1,9.1,63.3,3232.0
2015-05-30,,146.5,1.0,21.0,61.4,5.8,79.3,16.0,5.5,106.1,9.2,301.1,147.3,26.1,36.1,22.8,141.8,66.2,,158.8,413.1,1.9,4.6,1.2,1.8,82.5,6.7,161.1,199.0,1.3,270.1,129.7,3.2,293.1,40.9,150.1,9.0,64.0,3185.2999999999997
2015-05-31,,144.1,1.1,20.6,61.3,4.8,76.0,15.8,6.2,98.5,8.5,290.5,128.0,24.5,34.9,21.6,136.5,61.5,,156.7,410.3,2.1,4.4,1.2,1.9,76.1,6.3,144.3,192.2,1.1,259.7,125.8,3.3,285.2,36.7,139.7,10.0,60.4,3051.8
2015-06-01,,135.3,1.2,19.9,58.4,5.2,70.2,13.9,6.4,96.4,9.0,295.0,109.9,24.6,33.9,21.6,133.9,64.1,,152.4,422.7,1.9,3.7,1.2,2.0,75.7,6.3,129.4,171.8,1.0,263.4,123.3,3.6,278.4,37.0,148.7,6.9,60.9,2989.2
2015-06-02,,132.1,1.1,20.9,57.7,4.9,75.1,17.2,6.6,93.2,9.1,284.8,122.2,24.9,35.4,22.0,145.2,65.4,,150.4,421.9,2.1,3.8,1.2,1.9,78.3,6.6,134.7,168.9,1.3,271.7,124.3,3.8,282.4,39.1,154.1,5.8,60.6,3030.7000000000003
2015-06-03,,127.2,1.0,21.9,62.4,4.7,71.9,16.0,6.6,85.4,9.3,276.1,123.5,24.2,36.6,20.8,150.5,63.5,,152.6,425.4,1.9,4.1,1.3,1.9,72.3,6.6,126.3,164.6,1.2,275.5,129.0,3.9,282.2,37.3,151.8,6.0,63.5,3009.0000000000005
2015-06-07,,117.4,1.5,20.4,62.4,4.7,69.6,14.4,5.9,95.9,7.4,291.3,136.2,24.3,36.0,22.1,143.9,59.1,,156.4,384.1,2.5,5.5,1.2,2.0,72.2,6.5,143.6,199.8,0.9,264.0,116.2,4.1,291.9,39.2,139.3,7.4,61.4,3010.7
2015-06-08,,129.7,1.2,22.6,62.0,5.8,74.6,15.0,6.1,109.2,8.1,286.6,144.3,25.9,35.3,22.5,159.1,59.4,,153.5,387.5,2.3,4.3,1.2,2.0,76.1,6.8,154.1,200.3,1.0,273.2,121.0,4.4,293.5,40.5,147.7,7.0,62.9,3106.7000000000003
2015-06-09,,127.3,1.5,22.4,61.5,6.1,74.6,15.8,6.4,106.9,8.4,283.9,149.1,26.8,35.8,23.3,160.2,61.8,,151.7,401.8,2.0,3.5,1.2,2.1,79.3,7.2,155.7,201.6,1.0,282.1,124.0,4.2,290.3,40.9,146.0,6.6,62.3,3135.2999999999997
2015-06-10,,133.1,0.9,18.3,59.6,6.3,73.0,16.2,6.6,115.2,8.3,285.4,152.7,25.7,35.1,24.0,161.4,61.9,,152.0,406.2,1.8,3.3,1.2,2.0,81.6,6.3,163.1,197.0,1.2,279.0,125.7,3.5,298.3,41.7,144.2,8.1,64.3,3164.2
2015-06-11,,141.3,1.2,20.2,58.8,6.2,74.2,16.1,6.4,115.2,8.5,289.1,156.1,24.6,35.7,17.3,167.0,61.1,,137.5,394.6,1.8,4.6,1.2,2.0,77.2,7.2,163.4,181.7,1.5,286.2,125.2,2.5,303.9,42.9,136.5,9.1,65.1,3143.1
2015-06-12,,134.2,1.0,21.8,56.6,6.2,69.9,15.5,6.5,116.1,8.5,289.8,158.9,26.9,36.8,19.0,164.6,60.0,,136.7,371.7,1.6,4.9,1.0,1.8,70.2,7.0,184.1,180.2,1.0,281.8,121.2,3.1,298.4,41.7,133.1,9.1,58.1,3099.0
2015-06-13,,135.9,0.7,21.6,54.0,5.3,71.0,15.3,6.5,99.4,8.0,282.0,126.6,25.4,35.7,19.8,159.4,60.6,,123.5,363.6,2.0,4.0,1.2,1.7,71.6,7.0,167.9,185.6,1.1,281.8,112.8,3.1,255.3,39.9,133.8,6.4,62.9,2952.3999999999996
2015-06-14,,125.2,0.8,22.0,57.1,4.7,59.2,15.8,6.2,80.9,7.2,265.9,101.5,24.3,34.8,19.5,145.4,54.4,,119.8,346.5,2.0,4.2,1.1,1.9,67.0,6.8,164.5,174.3,0.9,264.1,101.4,3.3,269.8,36.1,121.8,6.1,58.7,2775.2
2015-06-15,,130.4,1.1,22.8,59.1,5.5,68.1,15.6,6.3,97.0,7.9,272.4,127.4,25.5,35.6,20.1,153.1,59.6,,125.3,357.9,0.3,4.1,1.1,1.8,66.9,6.8,185.1,175.8,1.1,281.4,109.1,3.4,286.3,39.7,128.9,7.4,59.8,2949.7000000000003
2015-06-16,,128.4,0.9,23.0,53.7,5.9,71.6,15.9,6.4,100.8,9.5,271.8,143.3,26.2,35.9,22.2,157.5,58.5,,125.6,363.3,1.9,4.3,1.1,1.7,70.4,7.0,202.5,174.7,1.1,281.6,111.1,3.6,286.2,40.5,137.1,9.5,61.6,3016.2999999999997
2015-06-17,,129.3,1.0,24.1,61.5,6.2,68.5,16.3,6.5,104.2,8.1,265.5,157.7,27.0,37.3,22.7,156.6,57.4,,129.6,363.7,1.9,4.4,1.1,1.7,71.3,6.7,212.7,180.5,1.1,275.3,108.4,3.4,289.7,40.0,135.8,9.1,60.9,3047.2
2015-06-18,,123.5,1.0,25.0,64.7,6.5,70.3,16.3,6.5,110.4,8.6,271.0,160.4,27.1,36.5,22.4,153.9,56.2,,131.8,351.6,1.7,4.3,1.1,1.6,74.5,6.4,217.0,180.3,1.1,270.5,109.2,3.5,294.2,41.2,142.0,9.5,62.8,3064.6000000000004
2015-06-19,,117.6,1.0,25.4,62.5,6.8,73.0,14.5,6.6,116.8,7.7,274.0,170.0,25.6,36.6,21.6,148.0,54.7,,130.2,335.6,1.7,4.1,1.1,1.7,72.8,6.1,225.0,192.2,1.3,263.6,107.7,4.1,294.2,40.2,141.7,9.5,61.7,3056.8999999999996
2015-06-20,,123.4,1.2,25.9,61.1,5.7,75.1,16.3,6.4,110.1,7.7,275.3,159.8,24.1,33.2,20.3,138.5,57.2,,131.1,345.6,2.0,4.4,1.1,1.7,68.3,6.7,216.5,200.4,1.5,248.3,103.0,3.6,284.6,32.7,138.0,6.2,62.3,2999.2999999999997
2015-06-21,,113.3,1.2,24.8,57.3,5.0,70.2,16.1,6.4,94.6,7.7,265.2,140.2,23.3,32.3,18.1,124.6,50.4,,124.7,335.3,2.0,4.3,1.0,1.6,67.7,6.4,204.6,197.2,1.1,241.0,97.2,3.1,280.7,33.6,128.2,7.9,60.4,2848.7
2015-06-22,,117.4,1.4,22.8,54.8,5.9,61.5,14.3,6.1,105.7,9.4,263.3,157.5,23.9,36.5,20.5,138.0,50.8,,122.7,330.2,1.8,4.3,1.0,1.7,64.4,6.9,223.9,186.3,1.0,259.8,101.2,2.8,286.3,36.3,129.9,8.2,59.7,2918.2
